Dato klokke,kWh pris
2021-07-01 00:00:00,"58,0375"
2021-07-01 01:00:00,"57,5375"
2021-07-01 02:00:00,"56,6875"
2021-07-01 03:00:00,"55,2750"
2021-07-01 04:00:00,"54,8125"
2021-07-01 05:00:00,"56,5125"
2021-07-01 06:00:00,"58,5750"
2021-07-01 07:00:00,"60,5750"
2021-07-01 08:00:00,"62,9250"
2021-07-01 09:00:00,"65,5750"
2021-07-01 10:00:00,"65,9250"
2021-07-01 11:00:00,"64,9625"
2021-07-01 12:00:00,"66,8500"
2021-07-01 13:00:00,"66,7000"
2021-07-01 14:00:00,"65,9250"
2021-07-01 15:00:00,"66,0000"
2021-07-01 16:00:00,"63,6000"
2021-07-01 17:00:00,"63,7625"
2021-07-01 18:00:00,"61,6625"
2021-07-01 19:00:00,"60,8500"
2021-07-01 20:00:00,"66,8750"
2021-07-01 21:00:00,"61,6125"
2021-07-01 22:00:00,"60,9500"
2021-07-01 23:00:00,"60,4750"
2021-07-02 00:00:00,"59,4250"
2021-07-02 01:00:00,"58,6125"
2021-07-02 02:00:00,"58,2875"
2021-07-02 03:00:00,"57,3250"
2021-07-02 04:00:00,"56,3125"
2021-07-02 05:00:00,"58,3375"
2021-07-02 06:00:00,"61,1750"
2021-07-02 07:00:00,"62,6750"
2021-07-02 08:00:00,"68,4500"
2021-07-02 09:00:00,"68,9625"
2021-07-02 10:00:00,"69,3250"
2021-07-02 11:00:00,"69,3375"
2021-07-02 12:00:00,"69,0625"
2021-07-02 13:00:00,"68,5750"
2021-07-02 14:00:00,"67,9750"
2021-07-02 15:00:00,"66,4375"
2021-07-02 16:00:00,"68,6875"
2021-07-02 17:00:00,"68,9750"
2021-07-02 18:00:00,"68,6125"
2021-07-02 19:00:00,"68,2000"
2021-07-02 20:00:00,"68,3125"
2021-07-02 21:00:00,"67,8500"
2021-07-02 22:00:00,"63,9750"
2021-07-02 23:00:00,"63,2875"
2021-07-03 00:00:00,"63,7500"
2021-07-03 01:00:00,"63,0250"
2021-07-03 02:00:00,"62,5625"
2021-07-03 03:00:00,"62,2625"
2021-07-03 04:00:00,"61,9125"
2021-07-03 05:00:00,"61,9000"
2021-07-03 06:00:00,"62,1500"
2021-07-03 07:00:00,"62,3500"
2021-07-03 08:00:00,"63,2875"
2021-07-03 09:00:00,"65,3375"
2021-07-03 10:00:00,"68,5375"
2021-07-03 11:00:00,"68,7250"
2021-07-03 12:00:00,"68,6125"
2021-07-03 13:00:00,"67,8500"
2021-07-03 14:00:00,"66,9625"
2021-07-03 15:00:00,"67,0625"
2021-07-03 16:00:00,"68,4750"
2021-07-03 17:00:00,"68,8125"
2021-07-03 18:00:00,"68,9375"
2021-07-03 19:00:00,"68,7500"
