Dato klokke,kWh pris
2021-03-01 00:00:00,"45,5625"
2021-03-01 01:00:00,"45,4875"
2021-03-01 02:00:00,"45,2750"
2021-03-01 03:00:00,"45,3375"
2021-03-01 04:00:00,"45,4875"
2021-03-01 05:00:00,"47,7375"
2021-03-01 06:00:00,"50,1000"
2021-03-01 07:00:00,"53,9375"
2021-03-01 08:00:00,"55,0375"
2021-03-01 09:00:00,"54,3625"
2021-03-01 10:00:00,"53,7625"
2021-03-01 11:00:00,"51,8750"
2021-03-01 12:00:00,"50,8750"
2021-03-01 13:00:00,"50,5000"
2021-03-01 14:00:00,"50,2875"
2021-03-01 15:00:00,"49,8875"
2021-03-01 16:00:00,"49,8375"
2021-03-01 17:00:00,"50,9500"
2021-03-01 18:00:00,"52,4875"
2021-03-01 19:00:00,"50,2000"
2021-03-01 20:00:00,"48,8750"
2021-03-01 21:00:00,"47,4625"
2021-03-01 22:00:00,"45,6750"
2021-03-01 23:00:00,"45,1750"
2021-03-02 00:00:00,"49,2250"
2021-03-02 01:00:00,"48,6000"
2021-03-02 02:00:00,"48,4125"
2021-03-02 03:00:00,"48,3250"
2021-03-02 04:00:00,"48,7750"
2021-03-02 05:00:00,"50,4125"
2021-03-02 06:00:00,"52,1750"
2021-03-02 07:00:00,"62,5250"
2021-03-02 08:00:00,"89,8375"
2021-03-02 09:00:00,"74,1250"
2021-03-02 10:00:00,"64,3875"
2021-03-02 11:00:00,"56,3875"
2021-03-02 12:00:00,"54,5750"
2021-03-02 13:00:00,"53,7125"
2021-03-02 14:00:00,"53,0375"
2021-03-02 15:00:00,"52,0625"
2021-03-02 16:00:00,"52,4250"
2021-03-02 17:00:00,"54,6500"
2021-03-02 18:00:00,"56,8000"
2021-03-02 19:00:00,"54,6750"
2021-03-02 20:00:00,"52,0125"
2021-03-02 21:00:00,"51,5000"
2021-03-02 22:00:00,"50,6500"
2021-03-02 23:00:00,"48,6625"
2021-03-03 00:00:00,"49,2250"
2021-03-03 01:00:00,"48,6000"
2021-03-03 02:00:00,"48,4125"
2021-03-03 03:00:00,"48,3250"
2021-03-03 04:00:00,"48,7750"
2021-03-03 05:00:00,"50,4125"
2021-03-03 06:00:00,"52,1750"
2021-03-03 07:00:00,"62,5250"
2021-03-03 08:00:00,"89,8375"
2021-03-03 09:00:00,"74,1250"
2021-03-03 10:00:00,"64,3875"
2021-03-03 11:00:00,"56,3875"
2021-03-03 12:00:00,"54,5750"
2021-03-03 13:00:00,"53,7125"
2021-03-03 14:00:00,"53,0375"
2021-03-03 15:00:00,"52,0625"
2021-03-03 16:00:00,"52,4250"
2021-03-03 17:00:00,"54,6500"
2021-03-03 18:00:00,"56,8000"
2021-03-03 19:00:00,"54,6750"
2021-03-03 20:00:00,"52,0125"
2021-03-03 21:00:00,"51,5000"
2021-03-03 22:00:00,"50,6500"
2021-03-03 23:00:00,"48,6625"
2021-03-04 00:00:00,"46,3500"
2021-03-04 01:00:00,"45,9500"
2021-03-04 02:00:00,"46,2125"
2021-03-04 03:00:00,"46,2250"
2021-03-04 04:00:00,"45,9000"
2021-03-04 05:00:00,"48,2750"
2021-03-04 06:00:00,"51,2500"
2021-03-04 07:00:00,"56,5500"
2021-03-04 08:00:00,"63,2125"
2021-03-04 09:00:00,"62,2250"
2021-03-04 10:00:00,"58,0250"
2021-03-04 11:00:00,"57,4250"
2021-03-04 12:00:00,"57,2500"
2021-03-04 13:00:00,"56,9750"
2021-03-04 14:00:00,"54,8125"
2021-03-04 15:00:00,"53,3375"
2021-03-04 16:00:00,"53,6250"
2021-03-04 17:00:00,"55,6625"
2021-03-04 18:00:00,"57,9875"
