Dato klokke,kWh pris
2022-03-01 00:00:00,"172,8050"
2022-03-01 01:00:00,"172,7800"
2022-03-01 02:00:00,"175,1963"
2022-03-01 03:00:00,"176,9650"
2022-03-01 04:00:00,"177,7750"
2022-03-01 05:00:00,"180,8888"
2022-03-01 06:00:00,"182,5450"
2022-03-01 07:00:00,"190,4925"
2022-03-01 08:00:00,"195,0138"
2022-03-01 09:00:00,"188,4625"
2022-03-01 10:00:00,"186,6688"
2022-03-01 11:00:00,"186,0463"
2022-03-01 12:00:00,"184,5763"
2022-03-01 13:00:00,"183,7163"
2022-03-01 14:00:00,"183,4425"
2022-03-01 15:00:00,"183,3675"
2022-03-01 16:00:00,"186,0963"
2022-03-01 17:00:00,"190,8038"
2022-03-01 18:00:00,"193,3950"
2022-03-01 19:00:00,"192,0375"
2022-03-01 20:00:00,"186,5188"
2022-03-01 21:00:00,"183,9163"
2022-03-01 22:00:00,"183,4550"
2022-03-01 23:00:00,"182,9813"
2022-03-02 00:00:00,"179,1788"
2022-03-02 01:00:00,"178,1300"
2022-03-02 02:00:00,"177,9213"
2022-03-02 03:00:00,"177,8100"
2022-03-02 04:00:00,"177,9213"
2022-03-02 05:00:00,"179,3138"
2022-03-02 06:00:00,"184,5788"
2022-03-02 07:00:00,"202,7388"
2022-03-02 08:00:00,"244,8300"
2022-03-02 09:00:00,"195,5263"
2022-03-02 10:00:00,"188,1663"
2022-03-02 11:00:00,"185,0475"
2022-03-02 12:00:00,"183,6413"
2022-03-02 13:00:00,"183,0125"
2022-03-02 14:00:00,"182,4450"
2022-03-02 15:00:00,"181,3600"
2022-03-02 16:00:00,"183,3088"
2022-03-02 17:00:00,"187,2913"
2022-03-02 18:00:00,"189,5100"
2022-03-02 19:00:00,"188,2650"
2022-03-02 20:00:00,"184,9850"
2022-03-02 21:00:00,"181,0650"
2022-03-02 22:00:00,"179,2275"
2022-03-02 23:00:00,"178,1425"
2022-03-03 00:00:00,"189,4825"
2022-03-03 01:00:00,"188,6800"
2022-03-03 02:00:00,"188,3700"
2022-03-03 03:00:00,"188,1363"
2022-03-03 04:00:00,"188,2713"
2022-03-03 05:00:00,"190,7800"
2022-03-03 06:00:00,"194,4750"
2022-03-03 07:00:00,"209,8588"
2022-03-03 08:00:00,"233,9675"
2022-03-03 09:00:00,"217,8538"
2022-03-03 10:00:00,"205,0775"
2022-03-03 11:00:00,"192,6713"
2022-03-03 12:00:00,"192,0650"
2022-03-03 13:00:00,"192,1513"
2022-03-03 14:00:00,"191,7938"
2022-03-03 15:00:00,"195,1050"
2022-03-03 16:00:00,"199,6775"
2022-03-03 17:00:00,"206,1888"
2022-03-03 18:00:00,"207,9688"
2022-03-03 19:00:00,"209,2413"
2022-03-03 20:00:00,"204,6450"
2022-03-03 21:00:00,"197,6138"
2022-03-03 22:00:00,"192,2875"
2022-03-03 23:00:00,"189,2600"
2022-03-04 00:00:00,"211,4638"
2022-03-04 01:00:00,"210,6988"
2022-03-04 02:00:00,"210,6250"
2022-03-04 03:00:00,"210,6250"
2022-03-04 04:00:00,"210,7475"
2022-03-04 05:00:00,"216,8300"
2022-03-04 06:00:00,"233,2113"
2022-03-04 07:00:00,"464,0300"
2022-03-04 08:00:00,"488,0975"
2022-03-04 09:00:00,"320,7600"
