Dato klokke,kWh pris
2022-02-07 06:00:00,"150,4888"
2022-02-07 07:00:00,"160,9850"
2022-02-07 08:00:00,"163,6250"
2022-02-07 09:00:00,"159,9675"
2022-02-07 10:00:00,"154,8888"
2022-02-07 11:00:00,"153,7325"
2022-02-07 12:00:00,"147,8113"
2022-02-07 13:00:00,"151,4575"
2022-02-07 14:00:00,"153,7950"
2022-02-07 15:00:00,"153,8325"
2022-02-07 16:00:00,"156,5475"
2022-02-07 17:00:00,"167,6225"
2022-02-07 18:00:00,"169,8850"
2022-02-07 19:00:00,"168,8288"
2022-02-07 20:00:00,"166,0388"
2022-02-07 21:00:00,"160,2813"
2022-02-07 22:00:00,"154,9513"
2022-02-07 23:00:00,"145,0463"
2022-02-08 00:00:00,"148,5975"
2022-02-08 01:00:00,"143,3550"
2022-02-08 02:00:00,"140,2800"
2022-02-08 03:00:00,"136,5113"
2022-02-08 04:00:00,"135,4150"
2022-02-08 05:00:00,"143,1525"
2022-02-08 06:00:00,"153,7263"
2022-02-08 07:00:00,"156,9775"
2022-02-08 08:00:00,"162,9513"
2022-02-08 09:00:00,"160,1413"
2022-02-08 10:00:00,"156,1463"
2022-02-08 11:00:00,"156,4738"
2022-02-08 12:00:00,"155,0750"
2022-02-08 13:00:00,"154,3688"
2022-02-08 14:00:00,"153,8150"
2022-02-08 15:00:00,"158,3513"
2022-02-08 16:00:00,"163,0650"
2022-02-08 17:00:00,"165,0313"
2022-02-08 18:00:00,"166,0138"
2022-02-08 19:00:00,"165,7113"
2022-02-08 20:00:00,"165,3213"
2022-02-08 21:00:00,"163,6575"
2022-02-08 22:00:00,"159,0450"
2022-02-08 23:00:00,"154,3563"
2022-02-09 00:00:00,"146,8238"
2022-02-09 01:00:00,"144,6838"
2022-02-09 02:00:00,"145,0363"
2022-02-09 03:00:00,"141,2213"
2022-02-09 04:00:00,"142,6938"
2022-02-09 05:00:00,"145,8163"
2022-02-09 06:00:00,"154,9075"
2022-02-09 07:00:00,"157,8413"
2022-02-09 08:00:00,"160,0450"
2022-02-09 09:00:00,"158,6350"
2022-02-09 10:00:00,"155,6625"
2022-02-09 11:00:00,"151,5075"
2022-02-09 12:00:00,"150,4875"
2022-02-09 13:00:00,"151,0925"
2022-02-09 14:00:00,"150,9538"
2022-02-09 15:00:00,"151,1550"
2022-02-09 16:00:00,"154,3288"
2022-02-09 17:00:00,"157,6400"
2022-02-09 18:00:00,"158,8488"
2022-02-09 19:00:00,"156,4813"
2022-02-09 20:00:00,"155,6625"
2022-02-09 21:00:00,"153,8000"
2022-02-09 22:00:00,"151,4575"
2022-02-09 23:00:00,"150,1350"
2022-02-10 00:00:00,"147,4675"
2022-02-10 01:00:00,"146,9763"
2022-02-10 02:00:00,"147,7938"
2022-02-10 03:00:00,"148,9388"
2022-02-10 04:00:00,"149,4050"
2022-02-10 05:00:00,"151,8950"
2022-02-10 06:00:00,"156,4113"
2022-02-10 07:00:00,"161,2538"
2022-02-10 08:00:00,"161,9838"
2022-02-10 09:00:00,"161,7825"
2022-02-10 10:00:00,"161,2925"
2022-02-10 11:00:00,"157,5938"
2022-02-10 12:00:00,"156,0088"
2022-02-10 13:00:00,"154,6375"
2022-02-10 14:00:00,"154,5363"
2022-02-10 15:00:00,"155,7063"
2022-02-10 16:00:00,"157,3925"
2022-02-10 17:00:00,"161,8200"
2022-02-10 18:00:00,"162,2738"
2022-02-10 19:00:00,"161,9088"
2022-02-10 20:00:00,"161,8700"
2022-02-10 21:00:00,"157,4425"
2022-02-10 22:00:00,"156,4363"
2022-02-10 23:00:00,"153,6563"
2022-02-11 00:00:00,"155,5563"
2022-02-11 01:00:00,"155,5063"
2022-02-11 02:00:00,"155,1913"
2022-02-11 03:00:00,"154,9263"
2022-02-11 04:00:00,"155,3675"
2022-02-11 05:00:00,"156,9188"
2022-02-11 06:00:00,"159,2388"
2022-02-11 07:00:00,"168,2813"
2022-02-11 08:00:00,"189,0775"
2022-02-11 09:00:00,"193,2263"
2022-02-11 10:00:00,"168,1425"
2022-02-11 11:00:00,"159,0500"
2022-02-11 12:00:00,"156,8438"
2022-02-11 13:00:00,"157,1200"
2022-02-11 14:00:00,"158,0788"
2022-02-11 15:00:00,"157,9913"
2022-02-11 16:00:00,"160,6638"
2022-02-11 17:00:00,"163,2113"
2022-02-11 18:00:00,"162,2663"
2022-02-11 19:00:00,"158,8225"
2022-02-11 20:00:00,"158,0788"
2022-02-11 21:00:00,"157,1588"
2022-02-11 22:00:00,"155,4813"
2022-02-11 23:00:00,"154,0813"
2022-02-12 00:00:00,"149,1038"
2022-02-12 01:00:00,"148,5488"
2022-02-12 02:00:00,"146,7088"
2022-02-12 03:00:00,"144,8688"
2022-02-12 04:00:00,"142,1838"
2022-02-12 05:00:00,"140,9488"
2022-02-12 06:00:00,"141,2888"
2022-02-12 07:00:00,"143,7850"
2022-02-12 08:00:00,"144,6538"
2022-02-12 09:00:00,"145,1338"
2022-02-12 10:00:00,"141,3775"
2022-02-12 11:00:00,"138,2263"
2022-02-12 12:00:00,"136,9913"
2022-02-12 13:00:00,"131,2313"
2022-02-12 14:00:00,"133,2225"
2022-02-12 15:00:00,"138,5413"
2022-02-12 16:00:00,"142,4613"
2022-02-12 17:00:00,"146,1413"
2022-02-12 18:00:00,"145,5238"
2022-02-12 19:00:00,"141,9063"
2022-02-12 20:00:00,"140,3063"
2022-02-12 21:00:00,"135,8825"
2022-02-12 22:00:00,"134,4075"
2022-02-12 23:00:00,"132,2775"
2022-02-13 00:00:00,"129,0125"
2022-02-13 01:00:00,"128,1188"
2022-02-13 02:00:00,"129,5913"
2022-02-13 03:00:00,"128,7488"
2022-02-13 04:00:00,"130,3088"
2022-02-13 05:00:00,"129,4775"
2022-02-13 06:00:00,"125,8913"
2022-02-13 07:00:00,"126,1050"
2022-02-13 08:00:00,"128,5725"
2022-02-13 09:00:00,"129,7800"
2022-02-13 10:00:00,"128,0063"
2022-02-13 11:00:00,"124,9350"
2022-02-13 12:00:00,"124,6963"
2022-02-13 13:00:00,"123,3625"
2022-02-13 14:00:00,"123,4125"
2022-02-13 15:00:00,"124,9975"
2022-02-13 16:00:00,"130,8500"
2022-02-13 17:00:00,"138,9538"
2022-02-13 18:00:00,"139,8225"
2022-02-13 19:00:00,"134,7763"
2022-02-13 20:00:00,"133,1650"
2022-02-13 21:00:00,"130,4475"
2022-02-13 22:00:00,"130,4088"
2022-02-13 23:00:00,"130,5725"
2022-02-14 00:00:00,"125,7788"
2022-02-14 01:00:00,"125,7538"
2022-02-14 02:00:00,"125,7788"
2022-02-14 03:00:00,"125,9163"
2022-02-14 04:00:00,"126,8100"
2022-02-14 05:00:00,"128,7488"
2022-02-14 06:00:00,"135,5938"
2022-02-14 07:00:00,"143,8488"
2022-02-14 08:00:00,"142,2638"
2022-02-14 09:00:00,"137,8463"
2022-02-14 10:00:00,"135,0275"
2022-02-14 11:00:00,"134,8763"
2022-02-14 12:00:00,"134,8513"
2022-02-14 13:00:00,"135,2925"
2022-02-14 14:00:00,"139,2563"
2022-02-14 15:00:00,"142,1875"
2022-02-14 16:00:00,"144,1638"
2022-02-14 17:00:00,"147,7125"
2022-02-14 18:00:00,"146,9575"
2022-02-14 19:00:00,"143,5725"
2022-02-14 20:00:00,"142,3513"
2022-02-14 21:00:00,"140,8288"
2022-02-14 22:00:00,"139,3688"
2022-02-14 23:00:00,"135,2788"
2022-02-15 00:00:00,"137,9675"
2022-02-15 01:00:00,"138,1563"
2022-02-15 02:00:00,"137,5125"
2022-02-15 03:00:00,"138,6750"
2022-02-15 04:00:00,"138,9650"
2022-02-15 05:00:00,"141,2775"
2022-02-15 06:00:00,"144,1713"
2022-02-15 07:00:00,"148,4175"
2022-02-15 08:00:00,"150,2750"
2022-02-15 09:00:00,"149,7438"
2022-02-15 10:00:00,"148,5063"
2022-02-15 11:00:00,"146,4338"
2022-02-15 12:00:00,"145,0813"
2022-02-15 13:00:00,"144,5000"
2022-02-15 14:00:00,"144,2225"
2022-02-15 15:00:00,"143,7288"
2022-02-15 16:00:00,"144,4113"
2022-02-15 17:00:00,"147,6850"
2022-02-15 18:00:00,"146,1938"
2022-02-15 19:00:00,"143,3000"
2022-02-15 20:00:00,"139,6475"
2022-02-15 21:00:00,"135,4525"
2022-02-15 22:00:00,"132,9000"
2022-02-15 23:00:00,"130,1450"
2022-02-16 00:00:00,"126,7700"
2022-02-16 01:00:00,"126,5050"
2022-02-16 02:00:00,"129,4188"
2022-02-16 03:00:00,"133,7813"
2022-02-16 04:00:00,"134,6138"
2022-02-16 05:00:00,"138,0313"
2022-02-16 06:00:00,"143,9700"
2022-02-16 07:00:00,"148,1700"
2022-02-16 08:00:00,"150,3638"
2022-02-16 09:00:00,"149,3675"
2022-02-16 10:00:00,"149,4938"
2022-02-16 11:00:00,"148,8250"
2022-02-16 12:00:00,"145,4963"
2022-02-16 13:00:00,"141,4738"
2022-02-16 14:00:00,"136,2913"
2022-02-16 15:00:00,"132,3688"
2022-02-16 16:00:00,"133,4413"
2022-02-16 17:00:00,"139,6700"
2022-02-16 18:00:00,"143,0875"
2022-02-16 19:00:00,"141,1588"
2022-02-16 20:00:00,"136,7325"
2022-02-16 21:00:00,"135,2063"
2022-02-16 22:00:00,"132,9238"
2022-02-16 23:00:00,"130,8938"
2022-02-17 00:00:00,"126,5825"
2022-02-17 01:00:00,"124,2525"
2022-02-17 02:00:00,"120,4663"
2022-02-17 03:00:00,"117,6563"
2022-02-17 04:00:00,"116,4400"
2022-02-17 05:00:00,"120,5800"
2022-02-17 06:00:00,"129,6338"
2022-02-17 07:00:00,"140,1688"
2022-02-17 08:00:00,"140,6750"
2022-02-17 09:00:00,"134,0025"
2022-02-17 10:00:00,"133,0150"
2022-02-17 11:00:00,"131,1413"
2022-02-17 12:00:00,"129,7475"
2022-02-17 13:00:00,"129,3675"
2022-02-17 14:00:00,"129,3425"
2022-02-17 15:00:00,"129,3050"
2022-02-17 16:00:00,"129,3550"
2022-02-17 17:00:00,"134,4963"
2022-02-17 18:00:00,"137,5475"
2022-02-17 19:00:00,"132,6850"
2022-02-17 20:00:00,"126,7213"
2022-02-17 21:00:00,"127,8738"
2022-02-17 22:00:00,"126,5188"
2022-02-17 23:00:00,"124,5188"
2022-02-18 00:00:00,"124,6988"
2022-02-18 01:00:00,"124,4450"
2022-02-18 02:00:00,"124,0275"
2022-02-18 03:00:00,"123,6600"
2022-02-18 04:00:00,"128,1563"
2022-02-18 05:00:00,"133,8313"
2022-02-18 06:00:00,"141,6088"
2022-02-18 07:00:00,"148,0313"
2022-02-18 08:00:00,"150,1475"
2022-02-18 09:00:00,"152,0088"
2022-02-18 10:00:00,"150,7300"
2022-02-18 11:00:00,"150,4763"
2022-02-18 12:00:00,"146,0175"
2022-02-18 13:00:00,"140,9000"
2022-02-18 14:00:00,"134,6425"
2022-02-18 15:00:00,"132,0713"
2022-02-18 16:00:00,"134,8450"
2022-02-18 17:00:00,"144,2063"
2022-02-18 18:00:00,"149,5650"
2022-02-18 19:00:00,"147,2338"
2022-02-18 20:00:00,"142,5213"
2022-02-18 21:00:00,"141,1150"
2022-02-18 22:00:00,"138,8225"
2022-02-18 23:00:00,"132,6913"
2022-02-19 00:00:00,"133,5750"
2022-02-19 01:00:00,"128,4988"
2022-02-19 02:00:00,"124,3500"
2022-02-19 03:00:00,"115,7850"
2022-02-19 04:00:00,"111,7375"
2022-02-19 05:00:00,"115,1250"
2022-02-19 06:00:00,"123,2713"
2022-02-19 07:00:00,"127,3950"
2022-02-19 08:00:00,"130,4663"
2022-02-19 09:00:00,"130,0088"
2022-02-19 10:00:00,"127,9275"
2022-02-19 11:00:00,"128,5625"
2022-02-19 12:00:00,"128,1313"
2022-02-19 13:00:00,"126,7988"
2022-02-19 14:00:00,"126,2663"
2022-02-19 15:00:00,"126,5200"
2022-02-19 16:00:00,"129,4638"
2022-02-19 17:00:00,"136,7975"
2022-02-19 18:00:00,"145,5275"
2022-02-19 19:00:00,"143,5863"
2022-02-19 20:00:00,"136,1500"
2022-02-19 21:00:00,"133,4225"
2022-02-19 22:00:00,"133,5488"
2022-02-19 23:00:00,"132,1663"
2022-02-20 00:00:00,"136,5938"
2022-02-20 01:00:00,"131,0025"
2022-02-20 02:00:00,"127,4450"
2022-02-20 03:00:00,"123,2138"
2022-02-20 04:00:00,"117,0375"
2022-02-20 05:00:00,"114,4200"
2022-02-20 06:00:00,"112,9850"
2022-02-20 07:00:00,"109,6175"
2022-02-20 08:00:00,"118,2075"
2022-02-20 09:00:00,"124,8013"
2022-02-20 10:00:00,"128,7788"
2022-02-20 11:00:00,"130,1250"
2022-02-20 12:00:00,"130,5575"
2022-02-20 13:00:00,"127,9650"
2022-02-20 14:00:00,"126,7588"
2022-02-20 15:00:00,"127,0888"
2022-02-20 16:00:00,"128,1175"
2022-02-20 17:00:00,"133,4425"
2022-02-20 18:00:00,"134,6113"
2022-02-20 19:00:00,"134,6750"
2022-02-20 20:00:00,"134,7250"
2022-02-20 21:00:00,"134,3563"
2022-02-20 22:00:00,"133,0738"
2022-02-20 23:00:00,"127,9150"
2022-02-21 00:00:00,"124,6238"
2022-02-21 01:00:00,"121,4600"
2022-02-21 02:00:00,"121,7775"
2022-02-21 03:00:00,"119,1600"
2022-02-21 04:00:00,"118,4488"
2022-02-21 05:00:00,"126,6313"
2022-02-21 06:00:00,"132,8575"
2022-02-21 07:00:00,"139,8963"
2022-02-21 08:00:00,"144,0138"
2022-02-21 09:00:00,"138,4613"
2022-02-21 10:00:00,"138,1938"
2022-02-21 11:00:00,"137,4188"
2022-02-21 12:00:00,"137,1013"
2022-02-21 13:00:00,"136,1100"
2022-02-21 14:00:00,"137,4063"
2022-02-21 15:00:00,"142,2225"
2022-02-21 16:00:00,"139,7438"
2022-02-21 17:00:00,"145,9825"
2022-02-21 18:00:00,"148,6000"
2022-02-21 19:00:00,"146,8475"
2022-02-21 20:00:00,"141,3838"
2022-02-21 21:00:00,"137,5463"
2022-02-21 22:00:00,"134,5600"
2022-02-21 23:00:00,"130,5700"
2022-02-22 00:00:00,"133,1913"
2022-02-22 01:00:00,"132,5413"
2022-02-22 02:00:00,"132,7575"
2022-02-22 03:00:00,"134,6038"
2022-02-22 04:00:00,"138,4113"
2022-02-22 05:00:00,"144,6113"
2022-02-22 06:00:00,"150,0613"
2022-02-22 07:00:00,"162,9075"
2022-02-22 08:00:00,"253,8788"
2022-02-22 09:00:00,"191,3513"
2022-02-22 10:00:00,"162,9325"
2022-02-22 11:00:00,"159,3038"
2022-02-22 12:00:00,"154,3775"
2022-02-22 13:00:00,"149,8063"
2022-02-22 14:00:00,"151,3463"
2022-02-22 15:00:00,"154,5675"
2022-02-22 16:00:00,"159,0875"
2022-02-22 17:00:00,"160,5138"
2022-02-22 18:00:00,"160,5775"
2022-02-22 19:00:00,"155,6500"
2022-02-22 20:00:00,"149,8063"
2022-02-22 21:00:00,"140,7663"
2022-02-22 22:00:00,"138,0413"
2022-02-22 23:00:00,"133,6113"
2022-02-23 00:00:00,"129,3675"
2022-02-23 01:00:00,"128,1425"
2022-02-23 02:00:00,"127,4613"
2022-02-23 03:00:00,"127,6888"
2022-02-23 04:00:00,"130,8938"
2022-02-23 05:00:00,"139,6913"
2022-02-23 06:00:00,"146,9488"
2022-02-23 07:00:00,"155,9600"
2022-02-23 08:00:00,"159,7838"
2022-02-23 09:00:00,"154,3063"
2022-02-23 10:00:00,"143,3138"
2022-02-23 11:00:00,"136,2450"
2022-02-23 12:00:00,"130,7050"
2022-02-23 13:00:00,"127,1588"
2022-02-23 14:00:00,"133,1025"
2022-02-23 15:00:00,"137,8225"
2022-02-23 16:00:00,"143,0988"
2022-02-23 17:00:00,"145,7613"
2022-02-23 18:00:00,"145,5600"
2022-02-23 19:00:00,"140,7513"
2022-02-23 20:00:00,"137,1800"
2022-02-23 21:00:00,"137,4700"
2022-02-23 22:00:00,"136,0313"
2022-02-23 23:00:00,"131,6513"
2022-02-24 00:00:00,"139,8575"
2022-02-24 01:00:00,"137,3863"
2022-02-24 02:00:00,"135,3800"
2022-02-24 03:00:00,"133,5613"
2022-02-24 04:00:00,"136,2325"
2022-02-24 05:00:00,"140,3088"
2022-02-24 06:00:00,"148,7138"
2022-02-24 07:00:00,"153,5800"
2022-02-24 08:00:00,"155,0100"
2022-02-24 09:00:00,"153,6925"
2022-02-24 10:00:00,"151,1588"
2022-02-24 11:00:00,"145,8163"
2022-02-24 12:00:00,"139,4188"
2022-02-24 13:00:00,"137,9763"
2022-02-24 14:00:00,"139,9325"
2022-02-24 15:00:00,"145,5025"
2022-02-24 16:00:00,"151,1338"
2022-02-24 17:00:00,"159,3125"
2022-02-24 18:00:00,"159,7638"
2022-02-24 19:00:00,"155,9513"
2022-02-24 20:00:00,"150,5450"
2022-02-24 21:00:00,"145,7663"
2022-02-24 22:00:00,"142,3288"
2022-02-24 23:00:00,"138,0013"
2022-02-25 00:00:00,"151,7188"
2022-02-25 01:00:00,"150,6038"
2022-02-25 02:00:00,"150,5275"
2022-02-25 03:00:00,"149,9575"
2022-02-25 04:00:00,"150,6288"
2022-02-25 05:00:00,"154,2763"
2022-02-25 06:00:00,"159,9888"
2022-02-25 07:00:00,"166,5125"
2022-02-25 08:00:00,"163,3838"
2022-02-25 09:00:00,"158,3938"
2022-02-25 10:00:00,"156,6325"
2022-02-25 11:00:00,"154,9350"
2022-02-25 12:00:00,"149,9700"
2022-02-25 13:00:00,"146,4488"
2022-02-25 14:00:00,"148,0075"
2022-02-25 15:00:00,"151,5413"
2022-02-25 16:00:00,"157,5063"
2022-02-25 17:00:00,"165,4100"
2022-02-25 18:00:00,"169,9575"
2022-02-25 19:00:00,"168,6788"
2022-02-25 20:00:00,"166,6138"
2022-02-25 21:00:00,"165,6388"
2022-02-25 22:00:00,"165,8538"
2022-02-25 23:00:00,"163,5238"
2022-02-26 00:00:00,"171,2875"
2022-02-26 01:00:00,"172,2013"
2022-02-26 02:00:00,"173,5775"
2022-02-26 03:00:00,"174,5413"
2022-02-26 04:00:00,"175,5425"
2022-02-26 05:00:00,"176,7563"
2022-02-26 06:00:00,"177,0313"
2022-02-26 07:00:00,"177,2688"
2022-02-26 08:00:00,"180,0975"
2022-02-26 09:00:00,"182,6375"
2022-02-26 10:00:00,"179,8213"
2022-02-26 11:00:00,"177,7075"
2022-02-26 12:00:00,"174,8413"
2022-02-26 13:00:00,"172,9263"
2022-02-26 14:00:00,"172,3388"
2022-02-26 15:00:00,"172,7888"
2022-02-26 16:00:00,"176,5688"
2022-02-26 17:00:00,"182,3125"
2022-02-26 18:00:00,"181,2238"
2022-02-26 19:00:00,"177,7075"
2022-02-26 20:00:00,"175,9550"
2022-02-26 21:00:00,"173,8900"
2022-02-26 22:00:00,"172,9263"
2022-02-26 23:00:00,"171,7250"
2022-02-27 00:00:00,"174,1275"
2022-02-27 01:00:00,"173,9900"
2022-02-27 02:00:00,"173,8650"
2022-02-27 03:00:00,"173,7900"
2022-02-27 04:00:00,"173,7400"
2022-02-27 05:00:00,"173,0038"
2022-02-27 06:00:00,"172,7663"
2022-02-27 07:00:00,"173,4288"
2022-02-27 08:00:00,"174,2775"
2022-02-27 09:00:00,"174,7150"
2022-02-27 10:00:00,"171,5550"
2022-02-27 11:00:00,"169,5188"
2022-02-27 12:00:00,"165,2725"
2022-02-27 13:00:00,"163,6363"
2022-02-27 14:00:00,"167,7338"
2022-02-27 15:00:00,"170,6438"
2022-02-27 16:00:00,"173,9150"
2022-02-27 17:00:00,"175,9513"
2022-02-27 18:00:00,"176,8250"
2022-02-27 19:00:00,"175,9638"
2022-02-27 20:00:00,"174,6775"
2022-02-27 21:00:00,"172,8788"
2022-02-27 22:00:00,"171,8050"
2022-02-27 23:00:00,"170,9050"
2022-02-28 00:00:00,"174,2900"
2022-02-28 01:00:00,"173,7025"
2022-02-28 02:00:00,"173,5913"
2022-02-28 03:00:00,"173,7025"
2022-02-28 04:00:00,"174,1900"
2022-02-28 05:00:00,"177,5000"
2022-02-28 06:00:00,"179,7100"
2022-02-28 07:00:00,"187,8788"
2022-02-28 08:00:00,"206,1638"
2022-02-28 09:00:00,"194,2363"
2022-02-28 10:00:00,"187,3663"
2022-02-28 11:00:00,"177,4250"
2022-02-28 12:00:00,"172,9038"
2022-02-28 13:00:00,"172,4538"
2022-02-28 14:00:00,"173,8400"
2022-02-28 15:00:00,"176,6263"
2022-02-28 16:00:00,"178,0250"
2022-02-28 17:00:00,"179,8475"
2022-02-28 18:00:00,"179,8475"
2022-02-28 19:00:00,"178,0750"
2022-02-28 20:00:00,"176,9000"
2022-02-28 21:00:00,"174,4150"
2022-02-28 22:00:00,"173,8650"
2022-02-28 23:00:00,"170,6313"
