Dato klokke,kWh pris
2021-01-01 00:00:00,"32,5750"
2021-01-01 01:00:00,"31,7875"
2021-01-01 02:00:00,"31,3125"
2021-01-01 03:00:00,"30,9625"
2021-01-01 04:00:00,"30,9875"
2021-01-01 05:00:00,"31,4125"
2021-01-01 06:00:00,"31,9125"
2021-01-01 07:00:00,"32,5500"
2021-01-01 08:00:00,"32,5125"
2021-01-01 09:00:00,"32,7250"
2021-01-01 10:00:00,"33,4625"
2021-01-01 11:00:00,"33,8375"
2021-01-01 12:00:00,"34,1125"
2021-01-01 13:00:00,"34,6875"
2021-01-01 14:00:00,"35,6375"
2021-01-01 15:00:00,"37,3500"
2021-01-01 16:00:00,"38,3250"
2021-01-01 17:00:00,"38,2500"
2021-01-01 18:00:00,"37,6250"
2021-01-01 19:00:00,"36,8875"
2021-01-01 20:00:00,"35,6625"
2021-01-01 21:00:00,"35,2250"
2021-01-01 22:00:00,"34,5250"
2021-01-01 23:00:00,"33,4750"
2021-01-02 00:00:00,"33,4125"
2021-01-02 01:00:00,"32,5250"
2021-01-02 02:00:00,"32,3000"
2021-01-02 03:00:00,"32,2000"
2021-01-02 04:00:00,"32,2750"
2021-01-02 05:00:00,"32,5375"
2021-01-02 06:00:00,"33,4500"
2021-01-02 07:00:00,"34,1875"
2021-01-02 08:00:00,"34,8625"
2021-01-02 09:00:00,"35,1125"
2021-01-02 10:00:00,"36,1625"
2021-01-02 11:00:00,"36,6750"
2021-01-02 12:00:00,"36,3500"
2021-01-02 13:00:00,"36,3500"
2021-01-02 14:00:00,"36,4375"
2021-01-02 15:00:00,"36,6625"
2021-01-02 16:00:00,"37,6625"
2021-01-02 17:00:00,"37,7750"
2021-01-02 18:00:00,"37,2500"
2021-01-02 19:00:00,"37,2250"
2021-01-02 20:00:00,"35,7500"
2021-01-02 21:00:00,"35,2000"
2021-01-02 22:00:00,"35,0500"
2021-01-02 23:00:00,"33,8625"
2021-01-03 00:00:00,"32,9875"
2021-01-03 01:00:00,"32,1000"
2021-01-03 02:00:00,"31,1500"
2021-01-03 03:00:00,"30,7750"
2021-01-03 04:00:00,"30,6625"
2021-01-03 05:00:00,"31,1375"
2021-01-03 06:00:00,"31,4000"
2021-01-03 07:00:00,"32,3750"
2021-01-03 08:00:00,"32,6000"
2021-01-03 09:00:00,"33,4875"
2021-01-03 10:00:00,"33,9500"
2021-01-03 11:00:00,"34,0375"
2021-01-03 12:00:00,"33,7750"
2021-01-03 13:00:00,"33,7250"
2021-01-03 14:00:00,"33,9750"
2021-01-03 15:00:00,"34,6000"
2021-01-03 16:00:00,"36,6250"
2021-01-03 17:00:00,"37,2500"
