Dato klokke,kWh pris
2021-06-01 00:00:00,"53,3750"
2021-06-01 01:00:00,"51,6375"
2021-06-01 02:00:00,"49,6250"
2021-06-01 03:00:00,"48,3250"
2021-06-01 04:00:00,"48,2500"
2021-06-01 05:00:00,"50,6500"
2021-06-01 06:00:00,"61,6375"
2021-06-01 07:00:00,"70,7875"
2021-06-01 08:00:00,"72,8250"
2021-06-01 09:00:00,"71,9750"
2021-06-01 10:00:00,"71,6625"
2021-06-01 11:00:00,"71,4625"
2021-06-01 12:00:00,"70,4625"
2021-06-01 13:00:00,"69,3125"
2021-06-01 14:00:00,"68,4500"
2021-06-01 15:00:00,"64,7000"
2021-06-01 16:00:00,"63,6750"
2021-06-01 17:00:00,"69,0125"
2021-06-01 18:00:00,"66,3250"
2021-06-01 19:00:00,"65,1375"
2021-06-01 20:00:00,"63,4000"
2021-06-01 21:00:00,"62,7875"
2021-06-01 22:00:00,"59,8125"
2021-06-01 23:00:00,"54,8000"
2021-06-02 00:00:00,"52,1000"
2021-06-02 01:00:00,"50,6500"
2021-06-02 02:00:00,"48,4875"
2021-06-02 03:00:00,"47,8375"
2021-06-02 04:00:00,"48,9375"
2021-06-02 05:00:00,"54,6125"
2021-06-02 06:00:00,"60,3125"
2021-06-02 07:00:00,"70,4125"
2021-06-02 08:00:00,"71,4000"
2021-06-02 09:00:00,"70,1500"
2021-06-02 10:00:00,"69,7250"
2021-06-02 11:00:00,"69,1750"
2021-06-02 12:00:00,"68,1625"
2021-06-02 13:00:00,"66,0750"
2021-06-02 14:00:00,"65,9125"
2021-06-02 15:00:00,"65,9375"
2021-06-02 16:00:00,"63,2375"
2021-06-02 17:00:00,"66,6750"
2021-06-02 18:00:00,"66,4250"
2021-06-02 19:00:00,"66,3750"
2021-06-02 20:00:00,"66,0375"
2021-06-02 21:00:00,"65,4250"
2021-06-02 22:00:00,"60,6625"
2021-06-02 23:00:00,"56,2125"
2021-06-03 00:00:00,"55,1875"
2021-06-03 01:00:00,"53,4375"
2021-06-03 02:00:00,"51,5375"
2021-06-03 03:00:00,"51,0750"
2021-06-03 04:00:00,"51,0250"
2021-06-03 05:00:00,"52,2875"
2021-06-03 06:00:00,"59,6375"
2021-06-03 07:00:00,"69,4250"
2021-06-03 08:00:00,"72,5375"
2021-06-03 09:00:00,"71,3250"
2021-06-03 10:00:00,"66,6750"
2021-06-03 11:00:00,"64,5500"
2021-06-03 12:00:00,"63,9000"
2021-06-03 13:00:00,"63,5125"
2021-06-03 14:00:00,"65,8500"
2021-06-03 15:00:00,"66,0625"
2021-06-03 16:00:00,"63,8500"
2021-06-03 17:00:00,"66,6625"
2021-06-03 18:00:00,"66,9125"
2021-06-03 19:00:00,"66,2625"
2021-06-03 20:00:00,"64,0750"
2021-06-03 21:00:00,"63,3125"
2021-06-03 22:00:00,"60,5375"
2021-06-03 23:00:00,"57,0875"
2021-06-04 00:00:00,"57,8000"
2021-06-04 01:00:00,"56,0625"
2021-06-04 02:00:00,"55,4750"
2021-06-04 03:00:00,"55,0750"
2021-06-04 04:00:00,"55,0625"
2021-06-04 05:00:00,"55,3750"
2021-06-04 06:00:00,"61,0875"
2021-06-04 07:00:00,"66,6250"
