Dato klokke,kWh pris
2022-06-01 00:00:00,"202,1025"
2022-06-01 01:00:00,"198,7313"
2022-06-01 02:00:00,"193,4788"
2022-06-01 03:00:00,"193,0875"
2022-06-01 04:00:00,"193,9463"
2022-06-01 05:00:00,"191,7113"
2022-06-01 06:00:00,"208,2138"
2022-06-01 07:00:00,"225,9150"
2022-06-01 08:00:00,"236,8738"
2022-06-01 09:00:00,"252,7950"
2022-06-01 10:00:00,"246,0913"
2022-06-01 11:00:00,"240,5488"
2022-06-01 12:00:00,"232,1775"
2022-06-01 13:00:00,"226,1675"
2022-06-01 14:00:00,"226,1675"
2022-06-01 15:00:00,"218,8825"
2022-06-01 16:00:00,"218,1750"
2022-06-01 17:00:00,"231,1675"
2022-06-01 18:00:00,"255,0675"
2022-06-01 19:00:00,"231,1163"
2022-06-01 20:00:00,"226,9000"
2022-06-01 21:00:00,"230,1950"
2022-06-01 22:00:00,"225,7763"
2022-06-01 23:00:00,"202,0900"
2022-06-02 00:00:00,"191,2475"
2022-06-02 01:00:00,"187,1663"
2022-06-02 02:00:00,"186,4000"
2022-06-02 03:00:00,"186,2875"
2022-06-02 04:00:00,"185,8600"
2022-06-02 05:00:00,"186,3750"
2022-06-02 06:00:00,"206,6213"
2022-06-02 07:00:00,"220,2738"
2022-06-02 08:00:00,"232,2563"
2022-06-02 09:00:00,"224,0038"
2022-06-02 10:00:00,"211,5325"
2022-06-02 11:00:00,"203,8575"
2022-06-02 12:00:00,"197,0638"
2022-06-02 13:00:00,"187,3163"
2022-06-02 14:00:00,"184,4413"
2022-06-02 15:00:00,"186,9900"
2022-06-02 16:00:00,"198,6075"
2022-06-02 17:00:00,"208,7313"
2022-06-02 18:00:00,"218,5400"
2022-06-02 19:00:00,"214,1450"
2022-06-02 20:00:00,"213,3913"
2022-06-02 21:00:00,"213,5163"
2022-06-02 22:00:00,"207,2613"
2022-06-02 23:00:00,"203,8838"
2022-06-03 00:00:00,"192,2025"
2022-06-03 01:00:00,"189,2413"
2022-06-03 02:00:00,"188,3300"
2022-06-03 03:00:00,"188,2288"
2022-06-03 04:00:00,"188,2163"
2022-06-03 05:00:00,"188,9750"
2022-06-03 06:00:00,"203,6150"
2022-06-03 07:00:00,"218,7988"
2022-06-03 08:00:00,"229,7063"
2022-06-03 09:00:00,"224,3788"
2022-06-03 10:00:00,"212,9788"
2022-06-03 11:00:00,"204,7913"
2022-06-03 12:00:00,"199,9713"
2022-06-03 13:00:00,"190,0888"
2022-06-03 14:00:00,"189,8100"
2022-06-03 15:00:00,"188,9500"
2022-06-03 16:00:00,"194,6313"
2022-06-03 17:00:00,"203,2225"
2022-06-03 18:00:00,"210,0550"
2022-06-03 19:00:00,"211,9538"
2022-06-03 20:00:00,"211,8013"
2022-06-03 21:00:00,"210,4863"
2022-06-03 22:00:00,"204,4500"
2022-06-03 23:00:00,"192,9363"
2022-06-04 00:00:00,"185,5850"
2022-06-04 01:00:00,"181,5288"
2022-06-04 02:00:00,"180,8713"
2022-06-04 03:00:00,"180,4675"
2022-06-04 04:00:00,"180,0625"
2022-06-04 05:00:00,"180,2400"
2022-06-04 06:00:00,"182,4888"
2022-06-04 07:00:00,"185,7375"
2022-06-04 08:00:00,"208,5250"
2022-06-04 09:00:00,"208,5875"
2022-06-04 10:00:00,"204,8600"
2022-06-04 11:00:00,"185,1050"
2022-06-04 12:00:00,"178,0913"
2022-06-04 13:00:00,"151,7650"
2022-06-04 14:00:00,"123,7200"
2022-06-04 15:00:00,"162,3938"
2022-06-04 16:00:00,"178,7350"
2022-06-04 17:00:00,"200,8525"
2022-06-04 18:00:00,"208,6000"
2022-06-04 19:00:00,"212,4050"
2022-06-04 20:00:00,"220,0888"
2022-06-04 21:00:00,"218,1175"
2022-06-04 22:00:00,"213,2763"
2022-06-04 23:00:00,"206,3513"
2022-06-05 00:00:00,"183,0100"
2022-06-05 01:00:00,"179,8813"
2022-06-05 02:00:00,"178,4250"
2022-06-05 03:00:00,"168,7113"
2022-06-05 04:00:00,"167,3050"
2022-06-05 05:00:00,"157,4638"
2022-06-05 06:00:00,"156,5150"
2022-06-05 07:00:00,"164,3538"
2022-06-05 08:00:00,"172,5988"
2022-06-05 09:00:00,"180,2988"
2022-06-05 10:00:00,"179,4000"
2022-06-05 11:00:00,"181,5538"
2022-06-05 12:00:00,"172,8275"
2022-06-05 13:00:00,"118,8363"
2022-06-05 14:00:00,"128,4988"
2022-06-05 15:00:00,"159,3888"
2022-06-05 16:00:00,"178,4000"
2022-06-05 17:00:00,"181,7938"
2022-06-05 18:00:00,"184,7700"
2022-06-05 19:00:00,"184,5800"
2022-06-05 20:00:00,"183,5800"
2022-06-05 21:00:00,"183,4150"
2022-06-05 22:00:00,"183,1363"
2022-06-05 23:00:00,"179,3750"
2022-06-06 00:00:00,"130,9563"
2022-06-06 01:00:00,"115,0750"
2022-06-06 02:00:00,"103,9413"
